,0
group_16681,0.0
group_16664,0.0
group_16662,0.0
group_16642,0.0
group_16650,0.0
group_16643,0.0
group_16644,0.0
group_16645,0.0
group_16646,0.0
group_16647,0.0
group_16648,0.0
group_16649,0.0
group_1665,0.0
group_16651,0.0
group_16661,0.0
group_16652,0.0
group_16653,0.0
group_16654,0.0
group_16655,0.0
group_16656,0.0
group_16657,0.0
group_16658,0.0
group_16660,0.0
group_1677,0.0
group_16770,0.0
group_16771,0.0
group_16886,0.0
group_16878,0.0
group_16879,0.0
group_16880,0.0
group_16881,0.0
group_16882,0.0
group_16883,0.0
group_16884,0.0
group_16885,0.0
group_16887,0.0
group_16876,0.0
group_16888,0.0
group_16889,0.0
group_16890,0.0
group_16891,0.0
group_16892,0.0
group_16893,0.0
group_16894,0.0
group_16895,0.0
group_16877,0.0
group_16875,0.0
group_16897,0.0
group_16864,0.0
group_16857,0.0
group_16858,0.0
group_16859,0.0
group_1686,0.0
group_16860,0.0
group_16861,0.0
group_16862,0.0
group_16863,0.0
group_16865,0.0
group_16874,0.0
group_16867,0.0
group_16868,0.0
group_16869,0.0
group_1687,0.0
group_16870,0.0
group_16871,0.0
group_16872,0.0
group_16873,0.0
group_16896,0.0
group_16898,0.0
group_16855,0.0
group_16930,0.0
group_16923,0.0
group_16924,0.0
group_16925,0.0
group_16926,0.0
group_16927,0.0
group_16928,0.0
group_16929,0.0
group_1693,0.0
group_16931,0.0
group_16921,0.0
group_16932,0.0
group_16933,0.0
group_16934,0.0
group_16935,0.0
group_16936,0.0
group_16937,0.0
group_16938,0.0
group_16939,0.0
group_16922,0.0
group_16920,0.0
group_16899,0.0
group_16909,0.0
group_16900,0.0
group_16901,0.0
group_16902,0.0
group_16903,0.0
group_16904,0.0
group_16906,0.0
group_16907,0.0
group_16908,0.0
group_1691,0.0
group_1692,0.0
group_16911,0.0
group_16912,0.0
group_16913,0.0
group_16914,0.0
group_16915,0.0
group_16916,0.0
group_16918,0.0
group_16919,0.0
group_16856,0.0
group_16854,0.0
group_16772,0.0
group_1680,0.0
group_16793,0.0
group_16794,0.0
group_16795,0.0
group_16796,0.0
group_16797,0.0
group_16798,0.0
group_16799,0.0
group_168,0.0
group_16800,0.0
group_16791,0.0
