,0
group_2948,9.941176086016106e-05
group_14140,9.848502066798738e-05
group_6821,9.769818798208468e-05
group_277,9.628409272346202e-05
group_11538,9.605396348995761e-05
group_7092,9.342852877086939e-05
group_7668,9.321921884280723e-05
group_5922,9.243268474123992e-05
group_1007,9.235101919315874e-05
hsdS_2,9.142845550979383e-05
group_1006,9.055987848612301e-05
group_5425,9.025459391676143e-05
cas6f,8.97188372977092e-05
group_15106,8.97171991623966e-05
metH,8.965726644800821e-05
group_5348,8.950945211264851e-05
hcaB_3,8.921460332383859e-05
group_8758,8.898336933095709e-05
group_7313,8.887865007106352e-05
group_160,8.870794747392883e-05
group_5121,8.81700422479181e-05
lgt,8.812831683763577e-05
carB_1,8.78695487297331e-05
group_5599,8.666873275408621e-05
group_5350,8.663416759488972e-05
group_2192,8.648940585026571e-05
group_7830,8.580053711329176e-05
metG,8.578053095613265e-05
group_2855,8.54677695546376e-05
group_4693,8.499526662838774e-05
cas1,8.42988374026035e-05
group_5781,8.412671618051081e-05
group_3962,8.397684437697235e-05
rclR,8.383036309108156e-05
group_10457,8.299515200155688e-05
group_2702,8.210142855665522e-05
group_16072,8.178969907789967e-05
group_13943,8.117825272100157e-05
group_3169,8.102705054937969e-05
group_4085,8.09585105600495e-05
group_1524,8.084723777127278e-05
group_7033,8.072941571132693e-05
group_9059,8.04291221532503e-05
group_16076,8.039959983520185e-05
group_9593,8.006497543581457e-05
group_653,7.966742603764423e-05
group_7375,7.958729872728188e-05
thiM,7.826013859236926e-05
group_9863,7.804723088534564e-05
group_71,7.759489200708071e-05
group_2081,7.68090063026817e-05
group_10869,7.66914201856489e-05
pxpA,7.666582658918615e-05
group_5400,7.654481483758006e-05
group_6801,7.651687145620658e-05
group_2967,7.593253665872582e-05
group_3170,7.576647788569009e-05
group_1721,7.571527057065387e-05
group_6222,7.442687556999607e-05
group_7442,7.435093281389989e-05
group_1616,7.430768143212797e-05
group_3089,7.387882810886847e-05
group_3314,7.370970310096517e-05
cirA_2,7.369176839669093e-05
group_1523,7.34022346071066e-05
group_2299,7.326181265493963e-05
group_5239,7.322291794396639e-05
group_8643,7.261798059506631e-05
group_5980,7.221596573177447e-05
ureE,7.200321890230662e-05
group_3063,7.167391038008154e-05
group_2491,7.119353546801851e-05
group_672,7.07847699916118e-05
group_413,7.042218043120018e-05
group_16073,7.037135249549538e-05
prlC_1,7.036816140871171e-05
group_10116,7.034154477521696e-05
group_3826,7.011126392355543e-05
emrK,6.996756818927058e-05
group_3410,6.991636275751905e-05
group_6568,6.990800112883286e-05
group_10369,6.983151472879996e-05
group_2180,6.982814886290411e-05
group_1863,6.976777470629991e-05
group_362,6.952288795428543e-05
srkA,6.934356992077701e-05
group_995,6.917575704075075e-05
betT,6.91642357262946e-05
group_10490,6.886177831050386e-05
group_16726,6.88584967624394e-05
group_709,6.861472382722346e-05
group_814,6.851094633361411e-05
group_1069,6.806039588467808e-05
group_562,6.778562060483265e-05
group_12125,6.748778115053457e-05
group_6296,6.721683042900067e-05
group_1186,6.716315477328632e-05
group_8355,6.691783659266813e-05
group_10472,6.67257002084018e-05
group_7090,6.668961248466685e-05
ureA,6.634625265738807e-05
group_6111,6.605562545911423e-05
group_12178,6.603518147554512e-05
group_7966,6.58558666163589e-05
mrdB_1,6.582025652744374e-05
porB,6.556057752776409e-05
mmgC_1,6.555971407528592e-05
ubiH,6.473420929958257e-05
group_3479,6.41988755636982e-05
group_5890,6.392420267291382e-05
group_2748,6.383979053409081e-05
group_16067,6.316807235117368e-05
group_7443,6.274549341822907e-05
group_1778,6.273517620248486e-05
group_12883,6.266855913402332e-05
group_1379,6.263417356563473e-05
group_12319,6.245360838558053e-05
group_4385,6.240622578551458e-05
group_7552,6.236461270766951e-05
ileS,6.15894236161273e-05
group_4129,6.138705809706317e-05
group_1093,6.051947613968742e-05
group_7873,6.0464407253820764e-05
group_5360,6.0432961787609136e-05
group_9616,6.001215867746325e-05
group_897,5.9984229177563856e-05
group_5979,5.9982996567622894e-05
group_7982,5.970941874966206e-05
group_4916,5.961903533255235e-05
glxR_1,5.948101420378643e-05
group_2891,5.934058484768401e-05
group_10300,5.916510402277394e-05
group_11258,5.912142329922641e-05
group_670,5.905442484997306e-05
group_768,5.883532449770207e-05
group_20015,5.8542390191909026e-05
group_7970,5.853118796801237e-05
group_16078,5.806220575204265e-05
group_1810,5.741874829744034e-05
group_15580,5.691352964687992e-05
group_202,5.690178361300518e-05
group_9501,5.677543183573262e-05
yoeB,5.637500776675108e-05
group_2716,5.6356779460282296e-05
group_6469,5.6321705559637894e-05
group_12124,5.6316370512140494e-05
group_3956,5.626838898286959e-05
group_22423,5.519350692489468e-05
