,0
group_7588,0.00019396987512129197
fadH_3,0.0001932955698384335
cat1,0.00019136621128640674
group_1568,0.00019091902693621414
gph_2,0.00019027751384259462
dpnM,0.00018760648132880886
group_917,0.00018743590569222807
group_5339,0.0001837686199721624
trpA,0.00018320567960527305
fabG_1,0.00018246142112558487
group_2385,0.00018242010587579024
group_3110,0.00018136288785503669
group_99,0.00018081150794340374
group_6613,0.00017932828193610267
hisF,0.00017784392514031953
group_10605,0.0001767633267313446
ltxB,0.00017580083061702738
group_8509,0.00017444707565257667
group_5251,0.00017383900666963678
group_3915,0.00017087069799358117
zitB,0.00016885065825185454
group_6916,0.0001681176964307638
group_2414,0.00016776491029619873
group_2446,0.00016763381240230725
group_4169,0.00016617925628129387
group_8286,0.0001656698673880054
group_2363,0.00016392947040832993
group_2708,0.0001639221997725798
group_3964,0.00016356072622260949
group_7557,0.00016316521882867927
group_3365,0.0001618922692620422
group_10370,0.00015941178233895627
group_7342,0.0001585763132573454
group_8908,0.00015803770310387032
soxR,0.00015802920738734334
group_200,0.0001564718174370284
group_303,0.00015568501709821493
group_10867,0.00015520327485357815
group_2185,0.0001546080072266488
group_869,0.00015450859647385523
group_5215,0.00015419471512177416
sasA_3,0.00015345734285070073
group_1190,0.0001532349498407469
gltS,0.00015293210846057618
group_10665,0.0001525869204873412
tatC,0.00015025331142210982
yflS,0.00015025310845406454
group_259,0.00014993201790588443
group_10871,0.0001496277461736189
group_2807,0.00014939660641607165
nhaP,0.0001490473717144673
group_3300,0.0001488850346594374
group_5919,0.0001487794798008989
group_6231,0.00014795311688213533
hsdR,0.0001478568295301678
mnaT,0.00014770090443841656
group_6114,0.00014717610473196271
group_1773,0.00014715787895252264
group_6811,0.00014637986783536637
group_1731,0.00014483645115689488
group_10784,0.00014392416516477552
group_1546,0.00014314002193920616
group_1238,0.00014286339963475442
group_9696,0.0001424854769777282
group_1705,0.0001424833567194436
group_9614,0.0001410425574371986
group_7200,0.00014096980738804182
group_7384,0.00014066051102237914
group_14594,0.0001401357599548745
group_9129,0.00013963903710686892
umuC_1,0.00013911752224129442
group_4085,0.00013876947261215076
nox,0.00013810308943700318
group_1470,0.00013797374280363414
group_10369,0.00013795883240924392
soxC_1,0.0001375875652630941
group_1505,0.00013664482340431926
group_10787,0.00013487716671631463
group_1604,0.00013438102551512586
rhaR_1,0.0001337396946117011
group_10856,0.00013360205063269988
group_1706,0.00013349698072299133
group_4046,0.00013308379568413662
group_5726,0.0001327848133074455
group_7643,0.00013210685092804203
group_2282,0.00013169053362787538
group_2778,0.00013165411314214847
group_10533,0.00013154155447030422
group_334,0.00013116645586860819
group_2364,0.00013088882075142343
